1	50000000	0.126895	0.128154
1	99500000	0.252227	0.253559
1	149000000	0.379914	0.381037
1	198500000	0.506022	0.506039
1	248000000	0.634338	0.635976
1	297500000	0.755668	0.751731
1	347000000	0.88618	0.879778
1	396500000	0.997979	0.998608
1	446000000	1.13404	1.13016
1	495500000	1.24918	1.25362
