4	50000000	0.126965	0.0531688
4	99500000	0.252462	0.0755932
4	149000000	0.377756	0.126566
4	198500000	0.502735	0.14555
4	248000000	0.630676	0.192401
4	297500000	0.748168	0.223826
4	347000000	0.886252	0.257723
4	396500000	1.00125	0.287643
4	446000000	1.12676	0.310238
4	495500000	1.2541	0.379601
