3	50000000	0.125988	0.046559
3	99500000	0.251019	0.0891242
3	149000000	0.376601	0.132266
3	198500000	0.504675	0.174475
3	248000000	0.626417	0.230965
3	297500000	0.746697	0.283901
3	347000000	0.874938	0.309852
3	396500000	1.00833	0.358599
3	446000000	1.12213	0.409857
3	495500000	1.25008	0.429391
