2	50000000	0.126544	0.064107
2	99500000	0.250776	0.125942
2	149000000	0.375306	0.187916
2	198500000	0.500166	0.250915
2	248000000	0.623858	0.315608
2	297500000	0.748722	0.379874
2	347000000	0.872739	0.445866
2	396500000	1.01011	0.510235
2	446000000	1.13171	0.574084
2	495500000	1.25362	0.628633
