10000	0.425137	0.251791
10064	0.425587	0.255197
10128	0.434086	0.259347
10192	0.460910	0.261431
10256	0.449975	0.264757
10320	0.453857	0.267781
10384	0.463524	0.271094
10448	0.478467	0.277278
10512	0.482766	0.278251
10576	0.479684	0.284285
10640	0.488324	0.287478
10704	0.487012	0.291277
10768	0.498649	0.292064
10832	0.496359	0.295673
10896	0.508433	0.300092
10960	0.512419	0.305132
11024	0.520465	0.309133
10000	0.425148	0.255013
10064	0.423484	0.254979
10128	0.430099	0.259527
10192	0.463240	0.262420
10256	0.455217	0.267398
10320	0.455158	0.270146
10384	0.464951	0.273371
10448	0.477676	0.277443
10512	0.478598	0.277955
10576	0.479043	0.284270
10640	0.484412	0.287423
10704	0.496374	0.290930
10768	0.499282	0.291623
10832	0.502440	0.295297
10896	0.508046	0.301729
10960	0.515497	0.305775
11024	0.524103	0.305908
10000	0.424675	0.253598
10064	0.428492	0.254655
10128	0.437802	0.260979
10192	0.462005	0.263726
10256	0.459936	0.266964
10320	0.463296	0.270399
10384	0.456754	0.271710
10448	0.476167	0.274700
10512	0.479460	0.277939
10576	0.480523	0.283270
10640	0.483141	0.287586
10704	0.486563	0.288541
10768	0.496008	0.294157
10832	0.499293	0.295673
10896	0.508472	0.302652
10960	0.524113	0.305581
11024	0.521859	0.308082
10000	0.425766	0.253728
10064	0.426320	0.255031
10128	0.433386	0.260455
10192	0.454849	0.264150
10256	0.462432	0.264522
10320	0.452548	0.267930
10384	0.459948	0.271378
10448	0.481557	0.277210
10512	0.484577	0.279317
10576	0.481650	0.281885
10640	0.487583	0.289112
10704	0.492426	0.291154
10768	0.495163	0.291662
10832	0.499574	0.297677
10896	0.504824	0.298842
10960	0.517990	0.302461
11024	0.527241	0.305588
10000	0.422449	0.253736
10064	0.427076	0.256045
10128	0.436218	0.260321
10192	0.462385	0.263733
10256	0.459265	0.267084
10320	0.461984	0.267837
10384	0.465783	0.273799
10448	0.484067	0.276701
10512	0.480625	0.280986
10576	0.483839	0.283059
10640	0.483768	0.285083
10704	0.491553	0.290245
10768	0.499983	0.294810
10832	0.499327	0.297410
10896	0.511861	0.301919
10960	0.518465	0.305892
11024	0.521273	0.306079
10000	0.422848	0.251895
10064	0.423360	0.254554
10128	0.437023	0.261082
10192	0.454066	0.262275
10256	0.459738	0.267193
10320	0.458096	0.268043
10384	0.468633	0.274277
10448	0.479688	0.277630
10512	0.478599	0.278184
10576	0.482055	0.283633
10640	0.485017	0.285741
10704	0.491695	0.291236
10768	0.490446	0.291825
10832	0.500937	0.297986
10896	0.516710	0.300894
10960	0.508348	0.308574
11024	0.520300	0.306123
10000	0.426263	0.253620
10064	0.433698	0.256139
10128	0.435576	0.258253
10192	0.459816	0.264491
10256	0.454984	0.265792
10320	0.453071	0.267913
10384	0.464736	0.271854
10448	0.474139	0.275102
10512	0.478333	0.278107
10576	0.478869	0.281476
10640	0.491512	0.287820
10704	0.488741	0.288866
10768	0.491396	0.291724
10832	0.501854	0.295445
10896	0.511942	0.301101
10960	0.513834	0.304567
11024	0.527993	0.305638
10000	0.427479	0.257918
10064	0.428427	0.257623
10128	0.438963	0.259455
10192	0.459275	0.261780
10256	0.458834	0.267047
10320	0.455491	0.267954
10384	0.457704	0.270986
10448	0.478920	0.277472
10512	0.478350	0.278133
10576	0.482024	0.282990
10640	0.486692	0.287732
10704	0.489593	0.288298
10768	0.491601	0.291786
10832	0.501567	0.295148
10896	0.505307	0.298491
10960	0.513000	0.304591
11024	0.530595	0.305936
10000	0.422918	0.254012
10064	0.430981	0.255410
10128	0.428894	0.258163
10192	0.456026	0.263748
10256	0.461141	0.264773
10320	0.461284	0.269988
10384	0.456306	0.272396
10448	0.479866	0.275063
10512	0.482205	0.278059
10576	0.481772	0.283877
10640	0.493713	0.284715
10704	0.492402	0.290780
10768	0.491558	0.291750
10832	0.495651	0.295990
10896	0.510242	0.298787
10960	0.520261	0.305135
11024	0.520665	0.305817
10000	0.426416	0.251680
10064	0.430933	0.256972
10128	0.430687	0.258180
10192	0.461644	0.263502
10256	0.455647	0.267097
10320	0.462083	0.269187
10384	0.468112	0.274069
10448	0.483104	0.274620
10512	0.481198	0.278585
10576	0.479720	0.283736
10640	0.488779	0.286956
10704	0.487318	0.288222
10768	0.489752	0.291794
10832	0.496083	0.296630
10896	0.508955	0.301726
10960	0.511646	0.301980
11024	0.525530	0.305896
10000	0.425441	0.253906
10064	0.434241	0.257295
10128	0.432685	0.260843
10192	0.455367	0.261319
10256	0.455025	0.264514
10320	0.459612	0.270271
10384	0.466848	0.273725
10448	0.475461	0.274756
10512	0.483281	0.279708
10576	0.484696	0.283778
10640	0.485045	0.284925
10704	0.493629	0.291794
10768	0.497067	0.291905
10832	0.495357	0.295167
10896	0.502269	0.298993
10960	0.508873	0.302062
11024	0.525997	0.305906
10000	0.423481	0.254213
10064	0.431752	0.257598
10128	0.438614	0.260455
10192	0.462859	0.263418
10256	0.453824	0.267243
10320	0.454319	0.268034
10384	0.462713	0.271329
10448	0.478807	0.277141
10512	0.481260	0.280180
10576	0.484988	0.284185
10640	0.484700	0.285060
10704	0.496400	0.288251
10768	0.491311	0.291785
10832	0.495514	0.295728
10896	0.513374	0.298716
10960	0.517388	0.310363
11024	0.516375	0.305665
10000	0.423545	0.252595
10064	0.425021	0.254824
10128	0.437465	0.260416
10192	0.462089	0.261534
10256	0.456289	0.264470
10320	0.462927	0.276401
10384	0.466628	0.271885
10448	0.478147	0.277233
10512	0.483294	0.279870
10576	0.481947	0.284484
10640	0.486585	0.288519
10704	0.491172	0.291054
10768	0.501102	0.294386
10832	0.502120	0.298509
10896	0.509768	0.298621
10960	0.511241	0.302374
11024	0.529645	0.306846
10000	0.419492	0.253187
10064	0.429843	0.255297
10128	0.433534	0.260764
10192	0.459002	0.262279
10256	0.461143	0.266849
10320	0.464036	0.270769
10384	0.461807	0.273681
10448	0.479164	0.274968
10512	0.480879	0.278673
10576	0.483451	0.284311
10640	0.487494	0.287169
10704	0.493380	0.290858
10768	0.500609	0.293488
10832	0.501350	0.295019
10896	0.505956	0.298748
10960	0.517171	0.305194
11024	0.524190	0.308718
10000	0.425266	0.251628
10064	0.429417	0.255726
10128	0.437597	0.260701
10192	0.465188	0.265043
10256	0.458403	0.264624
10320	0.460073	0.270406
10384	0.458180	0.271558
10448	0.479429	0.275816
10512	0.482456	0.277777
10576	0.485952	0.282512
10640	0.491441	0.287731
10704	0.490368	0.289130
10768	0.493471	0.294892
10832	0.502754	0.297425
10896	0.511111	0.299475
10960	0.516377	0.306204
11024	0.519447	0.305939
10000	0.425123	0.252810
10064	0.426670	0.254936
10128	0.440212	0.260135
10192	0.457955	0.262868
10256	0.461088	0.267046
10320	0.463035	0.271626
10384	0.459414	0.272972
10448	0.482849	0.277917
10512	0.477207	0.278130
10576	0.478429	0.281415
10640	0.486099	0.285515
10704	0.491625	0.292483
10768	0.498141	0.299667
10832	0.496826	0.298219
10896	0.507268	0.301470
10960	0.515852	0.302743
11024	0.525363	0.308654
10000	0.423466	0.259341
10064	0.425723	0.257125
10128	0.435994	0.258059
10192	0.459655	0.261731
10256	0.465658	0.267175
10320	0.457918	0.268599
10384	0.467490	0.274964
10448	0.483340	0.276664
10512	0.488588	0.278067
10576	0.478946	0.284435
10640	0.483002	0.281553
10704	0.489393	0.304326
10768	0.505626	0.295987
10832	0.505400	0.302219
10896	0.511941	0.305693
10960	0.522375	0.308985
11024	0.524207	0.308148
10000	0.419346	0.251487
10064	0.429831	0.257223
10128	0.435533	0.260436
10192	0.455867	0.260934
10256	0.456667	0.264927
10320	0.459605	0.270439
10384	0.460651	0.273151
10448	0.478956	0.274416
10512	0.479651	0.278107
10576	0.483502	0.281344
10640	0.486277	0.285064
10704	0.489704	0.291066
10768	0.495047	0.293750
10832	0.503642	0.297608
10896	0.507293	0.298892
10960	0.515009	0.306544
11024	0.529980	0.308698
10000	0.425197	0.253527
10064	0.424468	0.255701
10128	0.433386	0.259860
10192	0.456202	0.261323
10256	0.466411	0.271984
10320	0.464185	0.272780
10384	0.458976	0.271054
10448	0.481001	0.275144
10512	0.475551	0.279480
10576	0.479649	0.284093
10640	0.493291	0.289848
10704	0.491535	0.290648
10768	0.501993	0.295050
10832	0.498749	0.295361
10896	0.505403	0.298717
10960	0.517121	0.305093
11024	0.526072	0.309085
10000	0.428675	0.255212
10064	0.429859	0.257202
10128	0.433353	0.258258
10192	0.461067	0.261596
10256	0.463699	0.267300
10320	0.458694	0.268990
10384	0.465208	0.274089
10448	0.482265	0.277162
10512	0.472633	0.278225
10576	0.481618	0.281054
10640	0.494603	0.287318
10704	0.487447	0.287933
10768	0.500558	0.294952
10832	0.510307	0.298054
10896	0.504691	0.298576
10960	0.515585	0.301928
11024	0.522623	0.305727
